Y1,Y2,Y3,Y4,Y5
-9.048270524660197,18.927385011165583,50,20,2
-8.763066800438633,20.906965159146143,50,20,1
-8.443279255020151,18.90259839517164,50,20,2
-8.09016994374947,17.933069029790108,50,20,2
-7.70513242775789,17.528341221221247,50,20,2
-7.289686274214116,17.91090264194365,50,20,1
-6.845471059286883,21.067585852698485,50,20,2
-6.374239897486897,18.70782081580826,50,20,1
-5.877852522924726,19.38929547025368,50,20,1
-5.358267949789964,20.492706714066664,50,20,1
-4.817536741017153,19.9513752655429,50,20,2
-4.257792915650722,18.29058405544506,50,20,2
-3.6812455268467783,18.71850609456316,50,20,1
-3.090169943749468,18.127914048864977,50,20,1
-2.486898871648545,21.649375166735787,50,20,2
-1.873813145857247,18.623158725177582,50,20,1
-1.253332335643038,21.874106311024764,50,20,1
-0.6279051952931326,19.95597195654959,50,20,1
6.432490598706546e-15,21.354817007729647,50,-30,2
0.6279051952931365,18.992738905015045,50,20,1
1.2533323356430417,19.125896940584195,50,20,1
1.8738131458572507,17.953793658950453,50,20,2
2.486898871648549,18.047803233798223,50,20,2
3.0901699437494807,21.106775556596297,50,20,2
3.6812455268467827,22.103831495078552,50,20,1
4.257792915650726,20.575723952737157,50,20,2
4.8175367410171575,20.189533691490308,50,20,2
5.358267949789966,17.561743575725295,50,20,1
5.877852522924737,18.71076288974456,50,20,2
6.3742398974869,22.200980524807004,50,20,1
6.845471059286893,20.020752728405547,50,20,2
7.289686274214118,19.592328189094438,50,20,2
7.705132427757892,21.900130398449043,50,20,1
8.090169943749478,22.13589653916584,50,20,2
8.443279255020151,22.06781377995207,50,20,1
8.76306680043864,18.447980249098194,50,20,2
9.048270524660197,20.402858062493962,50,20,1
9.297764858882514,20.99783544738153,50,20,1
9.510565162951538,21.39514991942876,50,-30,1
9.685831611286313,21.401182006361005,50,20,2
9.822872507286888,19.452257709169743,50,20,1
9.921147013144779,17.517005579698655,50,20,2
9.980267284282716,17.68267206103042,50,20,2
10.0,18.761676329387033,50,20,2
9.980267284282716,19.608658192208694,50,20,2
9.921147013144777,18.367391033515904,50,20,2
9.822872507286887,17.698612871661446,50,20,1
9.68583161128631,21.448360164224248,50,20,1
9.510565162951536,17.78740218000054,50,20,2
9.29776485888251,18.43720832206012,50,20,1
9.048270524660193,22.4308658746722,50,20,1
8.763066800438635,18.924580032545006,50,20,1
8.443279255020151,20.775213714528512,50,20,1
8.090169943749476,22.4736334142266,50,20,1
7.705132427757886,22.271378602049726,50,20,2
7.28968627421411,20.42962317673838,50,20,1
6.845471059286884,18.142001970582353,50,20,1
6.374239897486897,17.766417552447898,50,20,2
5.877852522924734,19.707583188253672,50,-30,2
5.358267949789957,21.350517832498607,50,20,2
4.817536741017146,18.43223348571722,50,20,2
4.2577929156507235,22.09313500510569,50,20,2
3.6812455268467796,21.120816465910558,50,20,2
3.090169943749478,21.183921181461994,50,20,2
2.486898871648538,20.354472209305264,50,20,2
1.8738131458572393,19.042130447908434,50,20,2
1.253332335643039,18.033336570283144,50,20,2
0.6279051952931337,20.528076018385747,50,20,1
3.673940397442059e-15,21.971549392687365,50,20,2
-0.6279051952931443,19.88052504684726,50,20,2
-1.2533323356430495,17.636040342021083,50,20,2
-1.8738131458572496,18.260377079896745,50,20,1
-2.486898871648547,20.8203720021485,50,20,1
-3.0901699437494705,18.899089390169216,50,20,1
-3.681245526846789,18.614001032610833,50,20,1
-4.257792915650732,18.966193509821217,50,20,1
-4.817536741017156,18.173503928159803,50,20,1
-5.358267949789966,20.656776843641005,50,20,1
-5.877852522924728,18.708376004927334,50,-30,2
-6.3742398974869054,18.266953135269326,50,20,1
-6.845471059286892,18.451818939233593,50,20,1
-7.289686274214118,21.65499639071708,50,20,2
-7.705132427757891,18.388236894376252,50,20,1
-8.090169943749482,21.66677390645114,50,20,1
-8.443279255020157,18.21803019763093,50,20,1
-8.76306680043864,20.24575965637869,50,20,2
-9.048270524660197,21.265522590468386,50,20,1
-9.297764858882513,18.306664202219828,50,20,2
-9.51056516295154,17.71491618500198,50,20,1
-9.685831611286314,21.412651277202375,50,20,2
-9.822872507286888,21.302243264331487,50,20,2
-9.921147013144779,20.523080614788316,50,20,2
-9.980267284282716,18.317438633830108,50,20,2
-10.0,21.724012006816306,50,20,2
-9.980267284282714,18.264968275195606,50,20,1
-9.921147013144777,20.432884006797494,50,20,1
-9.822872507286887,20.791591023287353,50,20,1
-9.685831611286313,20.921178300376155,50,20,2
-9.510565162951533,19.96752544457711,50,-30,2
-9.29776485888251,19.940898814136197,50,20,2
-9.048270524660193,18.706995676241725,50,20,2
-8.763066800438635,17.85029323622228,50,20,1
-8.443279255020151,22.388115480256175,50,20,1
-8.090169943749467,19.40502035305468,50,20,2
-7.705132427757886,17.78975053740361,50,20,1
-7.289686274214111,18.69535145472631,50,20,2
-6.845471059286885,22.033920218844354,50,20,2
-6.3742398974868975,22.39241154355101,50,20,1
-5.87785252292472,22.183231777430795,50,20,1
-5.3582679497899575,20.56071641641723,50,20,2
-4.817536741017147,17.922727315824442,50,20,1
-4.257792915650724,22.016485325179303,50,20,2
-3.681245526846781,22.21572255106123,50,20,2
-3.0901699437494616,21.233780123319583,50,20,2
-2.4868988716485387,21.330276328697646,50,20,1
-1.8738131458572407,21.51170356875078,50,20,1
-1.2533323356430404,19.130569027680796,50,20,2
-0.6279051952931349,20.914600465811358,50,20,2
1.2864981197413092e-14,20.47434988139728,50,-30,2
0.627905195293143,20.53919391821644,50,20,1
1.2533323356430481,20.183700056954034,50,20,2
1.8738131458572482,19.07006069251038,50,20,1
2.4868988716485463,19.845340120309146,50,20,1
3.090169943749486,18.63156983666216,50,20,1
3.681245526846788,20.720858660803593,50,20,1
4.2577929156507315,20.589322843783492,50,20,1
4.817536741017155,20.980012180220807,50,20,1
5.3582679497899655,20.961880024575812,50,20,2
5.877852522924742,19.053413299870744,50,20,1
6.374239897486904,21.051195846366454,50,20,2
6.845471059286891,17.97411059035817,50,20,2
7.289686274214117,21.632082964336952,50,20,2
7.705132427757891,19.110693446819685,50,20,2
8.090169943749482,20.273055670423943,50,20,1
8.443279255020155,22.03225423397882,50,20,1
8.763066800438638,18.15866706904481,50,20,1
9.048270524660197,18.832245062666352,50,20,2
9.297764858882513,21.79810983750059,50,20,1
9.51056516295154,20.597362893398305,50,-30,2
9.685831611286313,21.638133005676067,50,20,1
9.822872507286888,20.272854654863426,50,20,2
9.921147013144779,20.794200842336945,50,20,2
9.980267284282716,17.878163126976997,50,20,2
10.0,18.738072280886563,50,20,1
9.980267284282716,18.34110187329981,50,20,2
9.921147013144777,17.839838876421965,50,20,2
9.822872507286887,19.07797084342368,50,20,2
9.685831611286307,19.2692959385953,50,20,1
9.510565162951533,21.9486925382593,50,20,1
9.29776485888251,20.014807936610733,50,20,1
9.048270524660193,19.651918809043647,50,20,2
8.763066800438635,19.05152577409033,50,20,2
8.443279255020142,19.0762627728083,50,20,1
8.090169943749467,20.78076366708365,50,20,2
7.705132427757887,18.192015032619274,50,20,2
7.289686274214111,20.688635195121723,50,20,1
6.845471059286886,20.688253312929596,50,20,2
6.374239897486885,20.75454156363011,50,20,1
5.877852522924723,19.461175487216806,50,-30,1
5.35826794978996,19.170500844845364,50,20,1
4.8175367410171495,20.902222023449934,50,20,2
4.257792915650725,19.090530063732874,50,20,2
3.6812455268467654,17.666554867925104,50,20,1
3.090169943749463,20.48740923540435,50,20,1
2.48689887164854,20.700562106035097,50,20,1
1.8738131458572418,21.198737725562633,50,20,2
1.2533323356430415,19.868932532151298,50,20,1
0.6279051952931186,19.965366432745988,50,20,2
-1.164033439826574e-14,20.23174532928028,50,20,1
-0.6279051952931418,21.670521367081562,50,20,1
-1.253332335643047,21.038235960585396,50,20,2
-1.8738131458572471,19.0873338380611,50,20,1
-2.4868988716485623,19.073124554861707,50,20,2
-3.090169943749485,19.106448031673683,50,20,1
-3.681245526846787,22.319992922876743,50,20,1
-4.257792915650731,19.913941049298025,50,20,1
-4.817536741017153,20.14104836333042,50,20,1
-5.358267949789964,18.525274337912588,50,20,1
-5.877852522924726,21.028856693035834,50,-30,2
-6.374239897486916,17.78368126898694,50,20,1
-6.845471059286902,18.82698895692164,50,20,1
-7.2896862742141275,20.033288404384887,50,20,2
-7.705132427757901,21.57542048819762,50,20,2
-8.090169943749482,19.60317380467058,50,20,1
-8.443279255020155,22.411909792195043,50,20,2
-8.763066800438638,18.465325910853068,50,20,2
-9.048270524660197,20.24241818545916,50,20,1
-9.297764858882513,19.12304167957534,50,20,1
-9.510565162951535,21.869339233310598,50,20,2
-9.685831611286318,21.83113632922535,50,20,2
-9.82287250728689,18.522626249774763,50,20,2
-9.92114701314478,18.528264585058444,50,20,2
-9.980267284282716,19.784983863353883,50,20,2
-10.0,19.596104958620213,50,20,1
-9.980267284282716,21.918085960418587,50,20,2
-9.921147013144777,22.301959591606366,50,20,2
-9.822872507286887,21.42607542950533,50,20,2
-9.685831611286313,22.311773631016287,50,20,2
-9.510565162951538,18.930840900572882,50,-30,1
-9.297764858882505,17.555755286400906,50,20,1
-9.048270524660186,18.76614748800234,50,20,1
-8.763066800438628,17.583093504653146,50,20,2
-8.443279255020142,20.406376187543756,50,20,2
-8.090169943749467,18.373562363500767,50,20,1
-7.7051324277578885,20.75551490945904,50,20,1
-7.289686274214113,18.458043373820026,50,20,1
-6.845471059286887,18.94526713762251,50,20,1
-6.3742398974869,20.97151065059927,50,20,2
-5.877852522924737,17.784154388446737,50,20,2
-5.358267949789946,18.01128032285291,50,20,2
-4.817536741017134,18.165187995254154,50,20,2
-4.25779291565071,21.20551751507996,50,20,1
-3.6812455268467663,21.392207098018577,50,20,2
-3.090169943749464,19.78866558300414,50,20,2
-2.486898871648541,22.38226656323688,50,20,2
-1.873813145857243,19.45312776352406,50,20,2
-1.2533323356430426,17.803248452681963,50,20,1
-0.6279051952931375,20.09261342087177,50,20,1
-7.347880794884118e-15,18.41544966078564,50,-30,2
0.6279051952931582,19.513624943155303,50,20,1
1.2533323356430635,18.62794022291572,50,20,1
1.8738131458572636,18.0542643923383,50,20,1
2.4868988716485614,20.577111957769485,50,20,1
3.090169943749484,20.82346890373343,50,20,1
3.681245526846786,20.89728573332387,50,20,1
4.25779291565073,22.09774603314339,50,20,2
4.817536741017152,18.448496048101468,50,20,1
5.358267949789962,19.695312331256805,50,20,1
5.877852522924725,19.987460921613835,50,20,1
6.374239897486915,21.343128981070997,50,20,1
6.8454710592869015,17.971230698049844,50,20,2
7.289686274214127,22.07596745423188,50,20,1
7.705132427757901,18.016111318852523,50,20,2
8.09016994374948,20.07796319466855,50,20,2
8.443279255020155,18.495802421440967,50,20,1
8.763066800438637,22.152260252553393,50,20,2
9.048270524660195,17.65216245796661,50,20,1
9.297764858882513,22.45865827139679,50,20,2
9.510565162951533,18.07031068404012,50,-30,2
9.685831611286318,21.00662673347757,50,20,2
9.82287250728689,19.063595638591437,50,20,2
9.921147013144779,17.837652667837535,50,20,1
9.980267284282716,17.66237388374325,50,20,1
10.0,18.615082090710075,50,20,2
9.980267284282716,17.8639788021536,50,20,1
9.921147013144777,20.27888169928339,50,20,1
9.822872507286887,21.01449125477723,50,20,1
9.685831611286313,17.569641647237386,50,20,1
9.510565162951528,20.68806898513522,50,20,1
9.297764858882505,17.95730516936843,50,20,2
9.048270524660186,20.607608027723273,50,20,1
8.763066800438628,20.820258619818752,50,20,1
8.443279255020144,22.2641966450853,50,20,1
8.09016994374947,21.961406674064026,50,20,2
7.7051324277578885,21.22661564381403,50,20,2
7.289686274214113,18.772609139161336,50,20,2
6.845471059286887,18.22514868653585,50,20,1
6.374239897486901,21.538446014635856,50,20,1
5.877852522924709,20.6406128658007,50,-30,1
5.358267949789947,20.5388761401843,50,20,2
4.817536741017135,20.1046506027333,50,20,2
4.257792915650712,17.84011665950821,50,20,1
3.6812455268467676,17.77318977035375,50,20,2
3.090169943749465,22.40187051516105,50,20,1
2.4868988716485423,20.71234953286931,50,20,1
1.8738131458572442,21.25557236033281,50,20,1
1.253332335643044,21.99689191180828,50,20,2
0.6279051952931387,20.724069929402937,50,20,1
-2.6954609193973536e-14,19.018227791407014,50,20,2
-0.627905195293157,20.857038663163543,50,20,2
-1.2533323356430621,19.737720639856267,50,20,1
-1.873813145857262,17.9807468033505,50,20,2
-2.4868988716485605,19.756634149702275,50,20,2
-3.090169943749483,19.233688701819272,50,20,1
-3.6812455268467845,19.8594853107358,50,20,1
-4.257792915650728,20.97393053362104,50,20,1
-4.817536741017151,21.857203757566847,50,20,2
-5.358267949789961,21.402428760608135,50,20,2
-5.877852522924752,19.005720624501226,50,-30,1
-6.374239897486915,19.491449417992385,50,20,2
-6.845471059286901,19.289825477455942,50,20,2
-7.289686274214127,21.239347730237522,50,20,1
-7.7051324277579,18.44400942365683,50,20,2
-8.09016994374948,17.95674570194169,50,20,2
-8.443279255020155,20.919510187279883,50,20,2
-8.763066800438637,19.68626405881454,50,20,2
-9.048270524660195,17.725160064722086,50,20,1
-9.297764858882513,20.560762487553113,50,20,1
-9.510565162951544,21.96446442430523,50,20,1
-9.685831611286316,19.32106207734194,50,20,2
-9.82287250728689,18.338570352045796,50,20,1
-9.921147013144779,21.68865360448789,50,20,1
-9.980267284282716,19.982919707024898,50,20,1
-10.0,17.649517060683063,50,20,1
-9.980267284282716,18.22888658780893,50,20,1
-9.921147013144777,18.870279168248132,50,20,1
-9.822872507286887,19.589966039534442,50,20,1
-9.685831611286313,17.684551657413415,50,20,2
-9.510565162951528,22.15463190819827,50,-30,1
-9.297764858882505,19.55439502875745,50,20,1
-9.048270524660186,17.57698035187705,50,20,2
-8.763066800438628,17.702783971039683,50,20,1
-8.443279255020144,18.01438804339308,50,20,2
-8.09016994374947,19.1426194879354,50,20,2
-7.705132427757889,21.95634472042207,50,20,2
-7.289686274214113,20.62768895803216,50,20,2
-6.845471059286888,22.124486642632647,50,20,1
-6.374239897486874,19.240564965121667,50,20,1
-5.8778525229247105,18.546125007260255,50,20,1
-5.358267949789948,17.88165945441873,50,20,2
-4.817536741017136,18.422972780687186,50,20,2
-4.257792915650713,19.03525300091802,50,20,2
-3.6812455268467694,20.666813436112548,50,20,1
-3.0901699437494665,19.408020804169055,50,20,1
-2.4868988716485436,18.158418842853454,50,20,2
-1.8738131458572456,18.420050451495182,50,20,2
-1.253332335643045,17.872828668903537,50,20,2
-0.6279051952931046,21.78125088495287,50,20,2
2.5729962394826185e-14,18.21434533533766,50,-30,1
0.6279051952931558,21.85674642061268,50,20,1
1.2533323356430608,20.37597270207135,50,20,2
1.873813145857261,17.876837462002324,50,20,2
2.4868988716485587,19.546605325729235,50,20,2
3.0901699437494816,19.635320006352124,50,20,1
3.6812455268467836,22.399695300687334,50,20,1
4.257792915650727,18.896728137611486,50,20,1
4.81753674101715,20.257261540483295,50,20,2
5.358267949789991,20.327414228840013,50,20,2
5.877852522924751,18.949949884243118,50,20,2
6.374239897486914,21.897324981811717,50,20,1
6.8454710592869,20.533922213729088,50,20,2
7.289686274214126,19.276543576319366,50,20,1
7.705132427757899,18.610329702461524,50,20,2
8.09016994374948,17.51194494962663,50,20,1
8.443279255020153,20.034303816683618,50,20,2
8.763066800438637,17.72101405140129,50,20,2
9.048270524660193,18.33439281515448,50,20,2
9.297764858882525,22.241818674153848,50,20,2
9.510565162951544,21.73907277042314,50,-30,1
9.685831611286316,19.487346222249553,50,20,1
9.82287250728689,18.905596171468858,50,20,2
9.921147013144779,19.19938668493866,50,20,2
9.980267284282716,19.67522368653706,50,20,2
10.0,17.736431206006596,50,20,2
9.980267284282716,20.02338478959527,50,20,1
9.921147013144779,22.252723247193202,50,20,2
9.822872507286887,22.300449389875006,50,20,1
9.685831611286304,20.48767147748445,50,20,1
9.510565162951528,22.131419849530054,50,20,1
9.297764858882505,20.340445998179444,50,20,2
9.048270524660188,21.72891395741568,50,20,2
8.76306680043863,17.955697530390935,50,20,2
8.443279255020146,19.317765316142797,50,20,1
8.09016994374947,21.51051450925459,50,20,2
7.70513242775789,22.250355917289195,50,20,2
7.289686274214116,18.223847847316268,50,20,1
6.84547105928689,20.45193182304986,50,20,2
6.374239897486875,20.989639108653655,50,20,1
5.877852522924711,21.890494763173447,50,-30,2
5.358267949789949,20.179407219297314,50,20,1
4.817536741017138,20.693321533007328,50,20,2
4.257792915650714,19.857726718667834,50,20,2
3.68124552684677,21.424468122166843,50,20,1
3.090169943749468,17.624844720979134,50,20,1
2.486898871648545,20.772730316979757,50,20,2
1.8738131458572465,19.09947242311614,50,20,2
1.2533323356430113,21.235180345216385,50,20,2
0.6279051952931057,19.792148409508027,50,20,1
-2.450531559567883e-14,18.90570576533737,50,20,2
-0.6279051952931547,18.37510471417702,50,20,1
-1.2533323356430595,19.00871652211412,50,20,2
-1.8738131458572598,21.93995523925498,50,20,1
-2.486898871648558,18.832036072680822,50,20,1
-3.0901699437494807,20.0219869656092,50,20,1
-3.6812455268467827,18.714293187795985,50,20,2
-4.257792915650726,21.081112448420154,50,20,1
-4.8175367410171805,21.52786452201546,50,20,1
-5.35826794978999,18.51017193768347,50,20,1
-5.877852522924751,19.067339430948397,50,-30,1
-6.3742398974869126,20.578957289635635,50,20,1
-6.8454710592869,17.6779106164679,50,20,1
-7.289686274214125,21.961933007599566,50,20,1
-7.705132427757899,19.367032415443273,50,20,1
-8.09016994374948,21.16217172751459,50,20,2
-8.443279255020153,17.903143169165972,50,20,2
-8.763066800438637,18.15976737648072,50,20,1
-9.048270524660209,20.291980920238853,50,20,2
-9.297764858882525,21.667694324056352,50,20,1
-9.510565162951544,19.30303021010484,50,20,2
-9.685831611286316,22.39693235840888,50,20,1
-9.82287250728689,21.056547951732362,50,20,2
-9.921147013144779,21.343591976309384,50,20,1
-9.980267284282716,19.788698851760696,50,20,1
-10.0,20.072517049317035,50,20,1
-9.980267284282716,19.27355343405984,50,20,2
-9.921147013144779,19.373597863734137,50,20,2
-9.822872507286881,19.36304914477022,50,20,1
-9.685831611286304,19.249034754910483,50,20,2
-9.51056516295153,19.49340161134256,50,-30,2
-9.297764858882507,21.572163722689087,50,20,2
-9.048270524660188,21.914283325480934,50,20,2
-8.76306680043863,22.10375066305505,50,20,1
-8.443279255020146,22.377694020115687,50,20,2
-8.09016994374947,19.40749522274856,50,20,1
-7.70513242775789,22.06740446245618,50,20,1
-7.289686274214116,21.984583162548322,50,20,2
-6.845471059286864,17.85262197641287,50,20,2
-6.374239897486876,18.224362670947695,50,20,1
-5.877852522924712,18.377144688944135,50,20,2
-5.358267949789949,21.585829303801574,50,20,1
-4.817536741017138,18.708046233220227,50,20,1
-4.257792915650715,19.058247632712728,50,20,2
-3.6812455268467708,17.671627467233982,50,20,1
-3.090169943749469,20.004654016144208,50,20,2
-2.486898871648546,22.076345249346353,50,20,2
-1.8738131458572478,21.519656969033985,50,20,1
-1.2533323356430124,19.835028097754574,50,20,2
-0.627905195293107,18.020409674010445,50,20,1
2.328066879653148e-14,21.915512979064005,50,-30,1
0.6279051952931535,17.793773192706006,50,20,1
1.2533323356430583,20.599296081933584,50,20,1
1.8738131458572589,22.29146478416538,50,20,2
2.4868988716485565,22.125987906966003,50,20,2
3.0901699437494794,22.155023566538702,50,20,1
3.6812455268467814,20.073851989531327,50,20,2
4.257792915650725,17.950730201984154,50,20,1
4.81753674101718,18.397472325077718,50,20,2
5.3582679497899885,22.042734735470663,50,20,1
5.8778525229247505,18.685651977638337,50,20,1
6.374239897486885,21.301822948948043,50,20,1
6.845471059286899,21.904830378636152,50,20,2
7.289686274214148,21.391869824944102,50,20,1
7.705132427757897,21.2267111928747,50,20,1
8.090169943749498,19.694951184994068,50,20,2
8.443279255020151,18.270480451223964,50,20,2
8.76306680043865,18.625101585352596,50,20,2
9.048270524660193,19.628419273187053,50,20,1
9.297764858882523,21.735306179932294,50,20,2
9.510565162951533,19.420935951803532,50,-30,2
9.685831611286316,17.710775375888115,50,20,1
9.822872507286895,21.714899689237544,50,20,1
9.921147013144779,18.759233060590198,50,20,1
9.98026728428272,17.591566949442104,50,20,1
10.0,18.129753732637358,50,20,1
9.980267284282714,19.880993651906753,50,20,1
9.921147013144779,20.66166321964358,50,20,1
9.822872507286881,19.967474560681985,50,20,1
9.685831611286313,18.49411632907023,50,20,1
9.51056516295153,17.59908370306504,50,20,2
9.29776485888252,20.732111953738176,50,20,2
9.04827052466019,21.356674637292663,50,20,2
8.763066800438613,22.276838088540877,50,20,2
8.443279255020146,17.948437644244493,50,20,2
8.090169943749451,21.30758194998584,50,20,1
7.705132427757891,17.95156433851715,50,20,1
7.289686274214093,20.355238531725355,50,20,2
6.845471059286891,19.90709096403878,50,20,2
6.374239897486877,21.836733317168704,50,20,1
5.877852522924742,18.213517840111823,50,-30,1
5.3582679497899495,19.653473079192548,50,20,1
4.817536741017109,18.95512627719306,50,20,1
4.257792915650716,22.12677756144725,50,20,1
3.6812455268467392,21.182598357757726,50,20,1
3.09016994374947,21.452961693467696,50,20,2
2.4868988716485125,18.142039533588942,50,20,2
1.8738131458572491,21.954878769357734,50,20,1
1.2533323356430137,18.819117172994325,50,20,1
0.6279051952931436,18.844496445417825,50,20,2
-2.2056021997384124e-14,20.896030178081375,50,20,2
-0.6279051952931168,20.9816275809241,50,20,2
-1.253332335643057,18.390988902600796,50,20,1
-1.8738131458572922,20.628031927136334,50,20,1
-2.4868988716485556,21.869484114322685,50,20,1
-3.0901699437495123,21.15957857997676,50,20,2
-3.68124552684678,18.70064974021693,50,20,1
-4.257792915650756,20.562947716949772,50,20,2
-4.817536741017147,19.476816591746527,50,20,1
-5.358267949789988,17.925625998472952,50,20,1
-5.87785252292472,18.229862349313883,50,-30,2
-6.374239897486911,18.21659570832635,50,20,2
-6.845471059286924,18.656086176131538,50,20,1
-7.289686274214122,20.30317461746961,50,20,1
-7.705132427757919,18.86080747880328,50,20,1
-8.090169943749476,18.230076516953414,50,20,2
-8.443279255020169,19.82478008474334,50,20,2
-8.763066800438635,19.042369892931724,50,20,2
-9.048270524660207,20.05585512321618,50,20,2
-9.29776485888251,19.20403019979594,50,20,1
-9.510565162951544,22.05586772201209,50,20,2
-9.685831611286307,21.76033176941291,50,20,2
-9.82287250728689,21.409665202906673,50,20,2
-9.921147013144784,22.480967904844047,50,20,2
-9.980267284282716,18.246549281782713,50,20,2
-10.0,19.791544571658108,50,20,1
-9.980267284282716,19.42090734309197,50,20,2
-9.921147013144774,19.223596236677565,50,20,2
-9.822872507286888,19.8126042941394,50,20,2
-9.685831611286305,22.476700220536795,50,20,2
-9.51056516295154,18.152803018883958,50,-30,1
-9.297764858882507,21.083787098340387,50,20,1
-9.048270524660174,22.001947035072735,50,20,1
-8.763066800438631,21.250486831179746,50,20,2
-8.443279255020128,20.98920521604799,50,20,1
-8.090169943749473,19.225692124201007,50,20,1
-7.705132427757871,20.50927723232599,50,20,1
-7.289686274214118,19.091442984713385,50,20,2
-6.845471059286866,18.098509312245927,50,20,2
-6.3742398974869054,20.70543217207724,50,20,2
-5.877852522924714,21.711247907391055,50,20,2
-5.358267949789921,19.74453899659445,50,20,2
-4.817536741017141,18.34320220482232,50,20,1
-4.257792915650685,22.139180104159284,50,20,2
-3.681245526846773,19.570267541808214,50,20,2
-3.090169943749437,20.412942426779658,50,20,1
-2.486898871648548,19.550106266263136,50,20,1
-1.8738131458572151,20.596298237860857,50,20,2
-1.2533323356430501,19.198885271186278,50,20,2
-0.6279051952931094,19.563901795101366,50,20,1
-1.4695761589768237e-14,18.30346565374637,50,-30,2
0.6279051952931509,20.109640701737273,50,20,2
1.2533323356430912,20.288837608428487,50,20,2
1.8738131458572562,20.146632492181837,50,20,2
2.486898871648589,21.71538580773088,50,20,1
3.090169943749477,21.652835132495312,50,20,1
3.6812455268468125,18.72108947466438,50,20,1
4.257792915650723,18.44770173727723,50,20,2
4.817536741017177,19.78767200435281,50,20,1
5.358267949789957,20.186263564173018,50,20,1
